***** DESCRIPTION ***********;
[enter the description here];

***** INSTRUMENT INFO *******;
IDENTIFICATION;
PHIboard number   : v1215487;
PM number         : 20101607;
Serial number     : FB3-AOT-03-762      ;
MUX channel       : OFF - 00;
;
PARAMETERS;
Signal LED current: 050;
Ref LED current   : 080;
Ref LED amplitude : 68372;
Frequency         : 006;
Sending interval  : 0001;
Averaging         : 2;
Internal temp     : 26.3 C;
;
SYSTEM SETTINGS;
APL function      : ON;
Temp compensation : ON - ch a;
Analog out        : chA o chB t;
RS232 echo        : ON;
Oxygen unit       : %a.s.;
;
CALIBRATION;
Sensor type       : 2;
0%a.s.phase 1     : 56.46 at 010.0°C amp 190400;
100.00%a.s.phase 2: 29.81 at 010.0°C amp 101300;
Date   (ddmmyy)   : 240918;
Pressure (mBar)   : 1020;
;
FIRMWARE;
Code 3.016 (IAP)  : 08/20/04, 09:50:56;
Xilinx built      : 01/05/04 (MM/DD/YY);
Reset condition   : SLEEP;
 ;
 ;
 ;
 ;
 ;
 ;
 ;
 ;

***** SOFTWARE INFO *********;
OxyView - PST3-V6.02 10/2007;
© by PreSens GmbH;
25/10/18;
21:00:01;

******MEASURE MODE SETTINGS**;
Dynamic Averaging;   4;
measure mode;  1 sec ;

start time; 21:00:01; 
date(DD/MM/YY); time/hh:mm:ss; logtime/min; oxygen/% airsatur.; phase/°; amp; temp/°C; ErrorMessage;
25/10/18;   21:07:00;       6.984;  76.104;   30.34;   88606;   20.00; E8;
25/10/18;   21:07:01;       7.001;  76.052;   30.35;   88593;   20.00; E8;
25/10/18;   21:07:02;       7.018;  76.069;   30.34;   88607;   20.00; E8;
25/10/18;   21:07:03;       7.035;  76.086;   30.34;   88613;   20.00; E8;
25/10/18;   21:07:04;       7.052;  76.069;   30.34;   88599;   20.00; E8;
25/10/18;   21:07:05;       7.069;  76.086;   30.34;   88611;   20.00; E8;
25/10/18;   21:07:06;       7.086;  76.034;   30.35;   88592;   20.00; E8;
25/10/18;   21:07:07;       7.103;  76.052;   30.34;   88580;   20.00; E8;
25/10/18;   21:07:08;       7.120;  76.086;   30.34;   88561;   20.00; E8;
25/10/18;   21:07:09;       7.137;  76.069;   30.34;   88566;   20.00; E8;
25/10/18;   21:07:10;       7.153;  76.121;   30.34;   88579;   20.00; E8;
25/10/18;   21:07:11;       7.170;  76.104;   30.34;   88580;   20.00; E8;
25/10/18;   21:07:12;       7.187;  76.156;   30.33;   88576;   20.00; E8;
25/10/18;   21:07:13;       7.204;  76.138;   30.33;   88574;   20.00; E8;
25/10/18;   21:07:14;       7.221;  76.138;   30.33;   88568;   20.00; E8;
25/10/18;   21:07:15;       7.238;  76.156;   30.33;   88574;   20.00; E8;
25/10/18;   21:07:16;       7.255;  76.104;   30.34;   88559;   20.00; E8;
25/10/18;   21:07:17;       7.272;  76.156;   30.33;   88555;   20.00; E8;
25/10/18;   21:07:18;       7.289;  76.190;   30.33;   88556;   20.00; E8;
25/10/18;   21:07:19;       7.306;  76.156;   30.33;   88560;   20.00; E8;
25/10/18;   21:07:20;       7.323;  76.173;   30.33;   88551;   20.00; E8;
25/10/18;   21:07:21;       7.340;  76.121;   30.34;   88555;   20.00; E8;
25/10/18;   21:07:22;       7.357;  76.069;   30.34;   88555;   20.00; E8;
25/10/18;   21:07:23;       7.374;  76.069;   30.34;   88548;   20.00; E8;
25/10/18;   21:07:24;       7.390;  76.069;   30.34;   88562;   20.00; E8;
25/10/18;   21:07:25;       7.407;  76.034;   30.35;   88572;   20.00; E8;
25/10/18;   21:07:26;       7.424;  76.017;   30.35;   88510;   20.00; E8;
25/10/18;   21:07:27;       7.441;  76.104;   30.34;   88556;   20.00; E8;
25/10/18;   21:07:28;       7.458;  76.086;   30.34;   88530;   20.00; E8;
25/10/18;   21:07:29;       7.475;  76.156;   30.33;   88549;   20.00; E8;
25/10/18;   21:07:30;       7.492;  76.156;   30.33;   88536;   20.00; E8;
25/10/18;   21:07:31;       7.509;  76.069;   30.34;   88530;   20.00; E8;
25/10/18;   21:07:32;       7.526;  76.069;   30.34;   88518;   20.00; E8;
25/10/18;   21:07:33;       7.543;  76.069;   30.34;   88518;   20.00; E8;
25/10/18;   21:07:34;       7.560;  76.069;   30.34;   88523;   20.00; E8;
25/10/18;   21:07:35;       7.577;  76.121;   30.34;   88503;   20.00; E8;
25/10/18;   21:07:36;       7.594;  76.121;   30.34;   88516;   20.00; E8;
25/10/18;   21:07:37;       7.611;  76.104;   30.34;   88510;   20.00; E8;
25/10/18;   21:07:38;       7.627;  76.104;   30.34;   88493;   20.00; E8;
25/10/18;   21:07:39;       7.644;  76.121;   30.34;   88492;   20.00; E8;
25/10/18;   21:07:40;       7.661;  76.052;   30.34;   88478;   20.00; E8;
25/10/18;   21:07:41;       7.678;  76.052;   30.34;   88497;   20.00; E8;
25/10/18;   21:07:43;       7.695;  76.052;   30.34;   88517;   20.00; E8;
25/10/18;   21:07:44;       7.712;  75.948;   30.36;   88492;   20.00; E8;
25/10/18;   21:07:45;       7.729;  76.000;   30.35;   88497;   20.00; E8;
25/10/18;   21:07:46;       7.746;  76.017;   30.35;   88492;   20.00; E8;
25/10/18;   21:07:47;       7.763;  76.052;   30.34;   88498;   20.00; E8;
25/10/18;   21:07:48;       7.780;  76.104;   30.34;   88473;   20.00; E8;
25/10/18;   21:07:49;       7.797;  76.086;   30.34;   88484;   20.00; E8;
25/10/18;   21:07:50;       7.814;  76.104;   30.34;   88480;   20.00; E8;
25/10/18;   21:07:51;       7.831;  76.052;   30.35;   88459;   20.00; E8;
25/10/18;   21:07:52;       7.848;  76.069;   30.34;   88462;   20.00; E8;
25/10/18;   21:07:53;       7.865;  76.086;   30.34;   88447;   20.00; E8;
25/10/18;   21:07:54;       7.881;  76.034;   30.35;   88479;   20.00; E8;
25/10/18;   21:07:55;       7.898;  76.104;   30.34;   88472;   20.00; E8;
25/10/18;   21:07:56;       7.915;  76.138;   30.33;   88466;   20.00; E8;
25/10/18;   21:07:57;       7.932;  76.138;   30.33;   88453;   20.00; E8;
25/10/18;   21:07:58;       7.949;  76.121;   30.34;   88447;   20.00; E8;
25/10/18;   21:07:59;       7.966;  76.069;   30.34;   88446;   20.00; E8;
25/10/18;   21:08:00;       7.983;  76.000;   30.35;   88465;   20.00; E8;
25/10/18;   21:08:01;       8.000;  75.982;   30.35;   88427;   20.00; E8;
25/10/18;   21:08:02;       8.017;  76.000;   30.35;   88447;   20.00; E8;
25/10/18;   21:08:03;       8.034;  76.034;   30.35;   88436;   20.00; E8;
25/10/18;   21:08:04;       8.051;  76.052;   30.35;   88434;   20.00; E8;
25/10/18;   21:08:05;       8.068;  76.138;   30.33;   88423;   20.00; E8;
25/10/18;   21:08:06;       8.085;  76.173;   30.33;   88417;   20.00; E8;
25/10/18;   21:08:07;       8.102;  76.138;   30.33;   88408;   20.00; E8;
25/10/18;   21:08:08;       8.119;  76.156;   30.33;   88423;   20.00; E8;
25/10/18;   21:08:09;       8.135;  76.104;   30.34;   88440;   20.00; E8;
25/10/18;   21:08:10;       8.152;  76.086;   30.34;   88442;   20.00; E8;
25/10/18;   21:08:11;       8.169;  76.138;   30.33;   88422;   20.00; E8;
25/10/18;   21:08:12;       8.186;  76.156;   30.33;   88428;   20.00; E8;
25/10/18;   21:08:13;       8.203;  76.190;   30.33;   88436;   20.00; E8;
25/10/18;   21:08:14;       8.220;  76.190;   30.33;   88423;   20.00; E8;
25/10/18;   21:08:15;       8.237;  76.190;   30.33;   88424;   20.00; E8;
25/10/18;   21:08:16;       8.254;  76.156;   30.33;   88409;   20.00; E8;
25/10/18;   21:08:17;       8.271;  76.104;   30.34;   88423;   20.00; E8;
25/10/18;   21:08:18;       8.288;  76.104;   30.34;   88429;   20.00; E8;
25/10/18;   21:08:19;       8.305;  76.069;   30.34;   88404;   20.00; E8;
25/10/18;   21:08:20;       8.322;  76.086;   30.34;   88416;   20.00; E8;
25/10/18;   21:08:21;       8.339;  76.034;   30.35;   88409;   20.00; E8;
25/10/18;   21:08:22;       8.356;  76.034;   30.35;   88389;   20.00; E8;
25/10/18;   21:08:23;       8.372;  76.017;   30.35;   88390;   20.00; E8;
25/10/18;   21:08:24;       8.389;  75.931;   30.36;   88382;   20.00; E8;
25/10/18;   21:08:25;       8.406;  76.000;   30.35;   88390;   20.00; E8;
25/10/18;   21:08:26;       8.423;  76.000;   30.35;   88384;   20.00; E8;
25/10/18;   21:08:27;       8.440;  76.052;   30.34;   88385;   20.00; E8;
25/10/18;   21:08:28;       8.457;  76.121;   30.34;   88380;   20.00; E8;
25/10/18;   21:08:29;       8.474;  76.069;   30.34;   88388;   20.00; E8;
25/10/18;   21:08:30;       8.491;  76.052;   30.34;   88370;   20.00; E8;
25/10/18;   21:08:31;       8.508;  76.017;   30.35;   88344;   20.00; E8;
25/10/18;   21:08:32;       8.525;  76.052;   30.34;   88371;   20.00; E8;
25/10/18;   21:08:33;       8.542;  76.086;   30.34;   88366;   20.00; E8;
25/10/18;   21:08:34;       8.559;  76.034;   30.35;   88370;   20.00; E8;
25/10/18;   21:08:35;       8.576;  76.052;   30.34;   88378;   20.00; E8;
25/10/18;   21:08:36;       8.593;  76.000;   30.35;   88358;   20.00; E8;
25/10/18;   21:08:37;       8.610;  76.034;   30.35;   88371;   20.00; E8;
25/10/18;   21:08:38;       8.627;  76.156;   30.33;   88347;   20.00; E8;
25/10/18;   21:08:39;       8.643;  76.156;   30.33;   88361;   20.00; E8;
25/10/18;   21:08:40;       8.660;  76.190;   30.32;   88389;   20.00; E8;
25/10/18;   21:08:41;       8.677;  76.173;   30.33;   88360;   20.00; E8;
25/10/18;   21:08:42;       8.694;  76.138;   30.33;   88353;   20.00; E8;
25/10/18;   21:08:43;       8.711;  76.069;   30.34;   88351;   20.00; E8;
25/10/18;   21:08:44;       8.728;  76.052;   30.34;   88341;   20.00; E8;
25/10/18;   21:08:45;       8.745;  76.034;   30.35;   88352;   20.00; E8;
25/10/18;   21:08:47;       8.762;  76.052;   30.34;   88353;   20.00; E8;
25/10/18;   21:08:48;       8.779;  76.121;   30.33;   88347;   20.00; E8;
25/10/18;   21:08:49;       8.796;  76.138;   30.33;   88345;   20.00; E8;
25/10/18;   21:08:50;       8.813;  76.138;   30.33;   88358;   20.00; E8;
25/10/18;   21:08:51;       8.830;  76.156;   30.33;   88323;   20.00; E8;
25/10/18;   21:08:52;       8.847;  76.173;   30.33;   88352;   20.00; E8;
25/10/18;   21:08:53;       8.863;  76.121;   30.34;   88327;   20.00; E8;
25/10/18;   21:08:54;       8.880;  76.138;   30.33;   88334;   20.00; E8;
25/10/18;   21:08:55;       8.897;  76.069;   30.34;   88321;   20.00; E8;
25/10/18;   21:08:56;       8.914;  76.034;   30.35;   88309;   20.00; E8;
25/10/18;   21:08:57;       8.931;  76.017;   30.35;   88344;   20.00; E8;
25/10/18;   21:08:58;       8.948;  75.982;   30.36;   88320;   20.00; E8;
25/10/18;   21:08:59;       8.965;  76.017;   30.35;   88307;   20.00; E8;
25/10/18;   21:09:00;       8.982;  76.017;   30.35;   88314;   20.00; E8;
25/10/18;   21:09:01;       8.999;  76.069;   30.34;   88332;   20.00; E8;
25/10/18;   21:09:02;       9.016;  76.138;   30.33;   88327;   20.00; E8;
25/10/18;   21:09:03;       9.033;  76.104;   30.34;   88332;   20.00; E8;
25/10/18;   21:09:04;       9.050;  76.121;   30.33;   88315;   20.00; E8;
25/10/18;   21:09:04;       9.058;  76.138;   30.33;   88313;   20.00; E8;
25/10/18;   21:09:05;       9.075;  76.069;   30.34;   88307;   20.00; E8;
25/10/18;   21:09:06;       9.092;  76.104;   30.34;   88315;   20.00; E8;
25/10/18;   21:09:07;       9.109;  76.086;   30.34;   88303;   20.00; E8;
25/10/18;   21:09:08;       9.126;  76.069;   30.34;   88309;   20.00; E8;
25/10/18;   21:09:09;       9.143;  76.086;   30.34;   88302;   20.00; E8;
25/10/18;   21:09:10;       9.160;  76.069;   30.34;   88307;   20.00; E8;
25/10/18;   21:09:11;       9.177;  76.069;   30.34;   88295;   20.00; E8;
25/10/18;   21:09:12;       9.194;  76.052;   30.35;   88264;   20.00; E8;
25/10/18;   21:09:13;       9.211;  76.104;   30.34;   88276;   20.00; E8;
25/10/18;   21:09:14;       9.228;  76.121;   30.34;   88297;   20.00; E8;
25/10/18;   21:09:15;       9.245;  76.086;   30.34;   88282;   20.00; E8;
25/10/18;   21:09:16;       9.262;  76.121;   30.33;   88284;   20.00; E8;
25/10/18;   21:09:18;       9.279;  76.086;   30.34;   88278;   20.00; E8;
25/10/18;   21:09:19;       9.296;  76.052;   30.35;   88245;   20.00; E8;
25/10/18;   21:09:20;       9.312;  76.121;   30.34;   88284;   20.00; E8;
25/10/18;   21:09:21;       9.329;  76.086;   30.34;   88271;   20.00; E8;
25/10/18;   21:09:22;       9.346;  76.086;   30.34;   88277;   20.00; E8;
25/10/18;   21:09:23;       9.363;  76.104;   30.34;   88264;   20.00; E8;
25/10/18;   21:09:24;       9.380;  76.086;   30.34;   88282;   20.00; E8;
25/10/18;   21:09:25;       9.397;  76.052;   30.34;   88261;   20.00; E8;
25/10/18;   21:09:26;       9.414;  76.034;   30.35;   88276;   20.00; E8;
25/10/18;   21:09:27;       9.431;  76.017;   30.35;   88276;   20.00; E8;
25/10/18;   21:09:28;       9.448;  75.965;   30.36;   88276;   20.00; E8;
25/10/18;   21:09:29;       9.465;  76.052;   30.35;   88258;   20.00; E8;
25/10/18;   21:09:30;       9.482;  76.017;   30.35;   88258;   20.00; E8;
25/10/18;   21:09:31;       9.499;  76.086;   30.34;   88264;   20.00; E8;
25/10/18;   21:09:32;       9.516;  76.086;   30.34;   88257;   20.00; E8;
25/10/18;   21:09:33;       9.533;  76.086;   30.34;   88227;   20.00; E8;
25/10/18;   21:09:34;       9.549;  76.104;   30.34;   88243;   20.00; E8;
25/10/18;   21:09:35;       9.566;  76.034;   30.35;   88250;   20.00; E8;
25/10/18;   21:09:36;       9.583;  76.086;   30.34;   88252;   20.00; E8;
25/10/18;   21:09:37;       9.600;  76.034;   30.35;   88240;   20.00; E8;
25/10/18;   21:09:38;       9.617;  76.052;   30.35;   88226;   20.00; E8;
25/10/18;   21:09:39;       9.634;  76.034;   30.35;   88231;   20.00; E8;
25/10/18;   21:09:40;       9.651;  76.034;   30.35;   88252;   20.00; E8;
25/10/18;   21:09:41;       9.668;  76.034;   30.35;   88214;   20.00; E8;
25/10/18;   21:09:42;       9.685;  76.034;   30.35;   88225;   20.00; E8;
25/10/18;   21:09:43;       9.702;  76.069;   30.34;   88200;   20.00; E8;
25/10/18;   21:09:44;       9.719;  76.034;   30.35;   88219;   20.00; E8;
25/10/18;   21:09:45;       9.736;  76.104;   30.34;   88208;   20.00; E8;
25/10/18;   21:09:46;       9.753;  76.086;   30.34;   88206;   20.00; E8;
25/10/18;   21:09:47;       9.770;  76.052;   30.34;   88193;   20.00; E8;
25/10/18;   21:09:48;       9.787;  76.052;   30.34;   88201;   20.00; E8;
25/10/18;   21:09:49;       9.803;  76.017;   30.35;   88194;   20.00; E8;
25/10/18;   21:09:50;       9.820;  76.052;   30.34;   88232;   20.00; E8;
25/10/18;   21:09:51;       9.837;  76.086;   30.34;   88207;   20.00; E8;
25/10/18;   21:09:52;       9.854;  76.138;   30.33;   88215;   20.00; E8;
25/10/18;   21:09:53;       9.871;  76.121;   30.34;   88224;   20.00; E8;
25/10/18;   21:09:54;       9.888;  76.086;   30.34;   88187;   20.00; E8;
25/10/18;   21:09:55;       9.905;  76.121;   30.34;   88208;   20.00; E8;
25/10/18;   21:09:56;       9.922;  76.086;   30.34;   88188;   20.00; E8;
25/10/18;   21:09:57;       9.939;  76.104;   30.34;   88189;   20.00; E8;
25/10/18;   21:09:58;       9.956;  76.138;   30.33;   88187;   20.00; E8;
25/10/18;   21:09:59;       9.973;  76.086;   30.34;   88200;   20.00; E8;
25/10/18;   21:10:00;       9.990;  76.052;   30.35;   88176;   20.00; E8;
25/10/18;   21:10:01;      10.007;  76.034;   30.35;   88176;   20.00; E8;
25/10/18;   21:10:02;      10.024;  76.017;   30.35;   88169;   20.00; E8;
25/10/18;   21:10:03;      10.040;  76.052;   30.34;   88157;   20.00; E8;
25/10/18;   21:10:04;      10.057;  76.069;   30.34;   88163;   20.00; E8;
25/10/18;   21:10:05;      10.074;  76.138;   30.33;   88157;   20.00; E8;
25/10/18;   21:10:06;      10.091;  76.208;   30.32;   88145;   20.00; E8;
25/10/18;   21:10:07;      10.108;  76.190;   30.33;   88145;   20.00; E8;
25/10/18;   21:10:08;      10.125;  76.190;   30.33;   88144;   20.00; E8;
25/10/18;   21:10:09;      10.142;  76.104;   30.34;   88150;   20.00; E8;
25/10/18;   21:10:10;      10.159;  76.034;   30.35;   88138;   20.00; E8;
25/10/18;   21:10:11;      10.176;  76.034;   30.35;   88150;   20.00; E8;
25/10/18;   21:10:12;      10.193;  76.104;   30.34;   88131;   20.00; E8;
25/10/18;   21:10:13;      10.210;  76.121;   30.34;   88138;   20.00; E8;
25/10/18;   21:10:14;      10.227;  76.156;   30.33;   88150;   20.00; E8;
25/10/18;   21:10:15;      10.244;  76.190;   30.33;   88138;   20.00; E8;
25/10/18;   21:10:16;      10.261;  76.156;   30.33;   88119;   20.00; E8;
25/10/18;   21:10:17;      10.277;  76.173;   30.33;   88139;   20.00; E8;
25/10/18;   21:10:18;      10.294;  76.190;   30.32;   88128;   20.00; E8;
25/10/18;   21:10:19;      10.311;  76.173;   30.33;   88150;   20.00; E8;
25/10/18;   21:10:20;      10.328;  76.138;   30.33;   88137;   20.00; E8;
25/10/18;   21:10:22;      10.345;  76.156;   30.33;   88118;   20.00; E8;
25/10/18;   21:10:23;      10.362;  76.138;   30.33;   88119;   20.00; E8;
25/10/18;   21:10:24;      10.379;  76.156;   30.33;   88120;   20.00; E8;
25/10/18;   21:10:25;      10.396;  76.138;   30.33;   88137;   20.00; E8;
25/10/18;   21:10:26;      10.413;  76.156;   30.33;   88125;   20.00; E8;
25/10/18;   21:10:27;      10.430;  76.086;   30.34;   88110;   20.00; E8;
25/10/18;   21:10:28;      10.447;  76.017;   30.35;   88118;   20.00; E8;
25/10/18;   21:10:29;      10.464;  76.034;   30.35;   88121;   20.00; E8;
25/10/18;   21:10:30;      10.481;  75.982;   30.35;   88119;   20.00; E8;
25/10/18;   21:10:31;      10.498;  76.017;   30.35;   88136;   20.00; E8;
25/10/18;   21:10:32;      10.514;  76.086;   30.34;   88117;   20.00; E8;
25/10/18;   21:10:33;      10.531;  76.104;   30.34;   88118;   20.00; E8;
25/10/18;   21:10:34;      10.549;  76.086;   30.34;   88114;   20.00; E8;
25/10/18;   21:10:35;      10.565;  76.034;   30.35;   88118;   20.00; E8;
25/10/18;   21:10:36;      10.582;  76.052;   30.35;   88107;   20.00; E8;
25/10/18;   21:10:37;      10.599;  76.069;   30.34;   88106;   20.00; E8;
25/10/18;   21:10:38;      10.616;  76.052;   30.34;   88125;   20.00; E8;
25/10/18;   21:10:39;      10.633;  76.173;   30.33;   88113;   20.00; E8;
25/10/18;   21:10:40;      10.650;  76.156;   30.33;   88088;   20.00; E8;
25/10/18;   21:10:41;      10.667;  76.156;   30.33;   88100;   20.00; E8;
25/10/18;   21:10:42;      10.684;  76.225;   30.32;   88077;   20.00; E8;
25/10/18;   21:10:43;      10.701;  76.225;   30.32;   88095;   20.00; E8;
25/10/18;   21:10:44;      10.718;  76.156;   30.33;   88105;   20.00; E8;
25/10/18;   21:10:45;      10.735;  76.156;   30.33;   88106;   20.00; E8;
25/10/18;   21:10:46;      10.752;  76.121;   30.33;   88100;   20.00; E8;
25/10/18;   21:10:47;      10.769;  76.069;   30.34;   88082;   20.00; E8;
25/10/18;   21:10:48;      10.786;  76.121;   30.33;   88086;   20.00; E8;
25/10/18;   21:10:49;      10.802;  76.138;   30.33;   88082;   20.00; E8;
25/10/18;   21:10:50;      10.819;  76.138;   30.33;   88101;   20.00; E8;
25/10/18;   21:10:51;      10.836;  76.190;   30.32;   88089;   20.00; E8;
25/10/18;   21:10:52;      10.853;  76.190;   30.32;   88086;   20.00; E8;
25/10/18;   21:10:53;      10.870;  76.208;   30.32;   88088;   20.00; E8;
25/10/18;   21:10:54;      10.887;  76.208;   30.32;   88088;   20.00; E8;
25/10/18;   21:10:55;      10.904;  76.173;   30.33;   88063;   20.00; E8;
25/10/18;   21:10:56;      10.921;  76.190;   30.33;   88092;   20.00; E8;
25/10/18;   21:10:57;      10.938;  76.173;   30.33;   88062;   20.00; E8;
25/10/18;   21:10:58;      10.955;  76.242;   30.32;   88090;   20.00; E8;
25/10/18;   21:10:59;      10.972;  76.242;   30.32;   88056;   20.00; E8;
25/10/18;   21:11:00;      10.989;  76.190;   30.32;   88099;   20.00; E8;
25/10/18;   21:11:01;      11.006;  76.156;   30.33;   88074;   20.00; E8;
25/10/18;   21:11:02;      11.022;  76.104;   30.34;   88050;   20.00; E8;
25/10/18;   21:11:03;      11.039;  76.121;   30.34;   88069;   20.00; E8;
25/10/18;   21:11:04;      11.056;  76.121;   30.34;   88068;   20.00; E8;
25/10/18;   21:11:05;      11.073;  76.156;   30.33;   88069;   20.00; E8;
25/10/18;   21:11:06;      11.090;  76.086;   30.34;   88074;   20.00; E8;
25/10/18;   21:11:07;      11.099;  76.000;   30.35;   88055;   20.00; E8;
25/10/18;   21:11:08;      11.116;  76.017;   30.35;   88069;   20.00; E8;
25/10/18;   21:11:09;      11.133;  76.034;   30.35;   88056;   20.00; E8;
25/10/18;   21:11:10;      11.150;  76.104;   30.34;   88095;   20.00; E8;
25/10/18;   21:11:11;      11.167;  76.138;   30.33;   88048;   20.00; E8;
25/10/18;   21:11:12;      11.184;  76.121;   30.34;   88056;   20.00; E8;
25/10/18;   21:11:13;      11.200;  76.104;   30.34;   88058;   20.00; E8;
25/10/18;   21:11:14;      11.217;  76.069;   30.34;   88055;   20.00; E8;
25/10/18;   21:11:15;      11.234;  76.121;   30.34;   88049;   20.00; E8;
25/10/18;   21:11:16;      11.251;  76.190;   30.33;   88044;   20.00; E8;
25/10/18;   21:11:17;      11.268;  76.156;   30.33;   88030;   20.00; E8;
25/10/18;   21:11:18;      11.285;  76.173;   30.33;   88043;   20.00; E8;
25/10/18;   21:11:19;      11.302;  76.173;   30.33;   88036;   20.00; E8;
25/10/18;   21:11:20;      11.319;  76.104;   30.34;   88018;   20.00; E8;
25/10/18;   21:11:21;      11.336;  76.121;   30.33;   88012;   20.00; E8;
25/10/18;   21:11:22;      11.353;  76.156;   30.33;   88011;   20.00; E8;
25/10/18;   21:11:23;      11.370;  76.121;   30.33;   88045;   20.00; E8;
25/10/18;   21:11:24;      11.387;  76.173;   30.33;   88018;   20.00; E8;
25/10/18;   21:11:25;      11.404;  76.156;   30.33;   88012;   20.00; E8;
25/10/18;   21:11:26;      11.421;  76.121;   30.34;   88043;   20.00; E8;
25/10/18;   21:11:27;      11.437;  76.086;   30.34;   88005;   20.00; E8;
25/10/18;   21:11:28;      11.455;  76.086;   30.34;   88034;   20.00; E8;
25/10/18;   21:11:29;      11.472;  76.034;   30.35;   88017;   20.00; E8;
25/10/18;   21:11:30;      11.488;  76.034;   30.35;   88043;   20.00; E8;
25/10/18;   21:11:31;      11.505;  76.104;   30.34;   88000;   20.00; E8;
25/10/18;   21:11:32;      11.522;  76.086;   30.34;   88013;   20.00; E8;
25/10/18;   21:11:33;      11.539;  76.190;   30.32;   88018;   20.00; E8;
25/10/18;   21:11:34;      11.556;  76.190;   30.32;   88005;   20.00; E8;
25/10/18;   21:11:35;      11.573;  76.156;   30.33;   88000;   20.00; E8;
25/10/18;   21:11:36;      11.590;  76.121;   30.34;   88005;   20.00; E8;
25/10/18;   21:11:37;      11.607;  76.104;   30.34;   88006;   20.00; E8;
25/10/18;   21:11:38;      11.624;  76.086;   30.34;   87998;   20.00; E8;
25/10/18;   21:11:39;      11.641;  76.104;   30.34;   88005;   20.00; E8;
25/10/18;   21:11:40;      11.658;  76.121;   30.34;   88011;   20.00; E8;
25/10/18;   21:11:41;      11.675;  76.086;   30.34;   88011;   20.00; E8;
25/10/18;   21:11:42;      11.692;  76.156;   30.33;   88013;   20.00; E8;
25/10/18;   21:11:43;      11.708;  76.138;   30.33;   87992;   20.00; E8;
25/10/18;   21:11:44;      11.725;  76.138;   30.33;   87993;   20.00; E8;
25/10/18;   21:11:45;      11.742;  76.190;   30.32;   87981;   20.00; E8;
25/10/18;   21:11:46;      11.759;  76.156;   30.33;   87992;   20.00; E8;
25/10/18;   21:11:47;      11.776;  76.173;   30.33;   87987;   20.00; E8;
25/10/18;   21:11:48;      11.793;  76.190;   30.32;   87969;   20.00; E8;
25/10/18;   21:11:49;      11.810;  76.208;   30.32;   87987;   20.00; E8;
25/10/18;   21:11:50;      11.827;  76.225;   30.32;   87987;   20.00; E8;
25/10/18;   21:11:51;      11.844;  76.208;   30.32;   87950;   20.00; E8;
25/10/18;   21:11:52;      11.861;  76.225;   30.32;   87968;   20.00; E8;
25/10/18;   21:11:53;      11.878;  76.138;   30.33;   87983;   20.00; E8;
25/10/18;   21:11:54;      11.895;  76.138;   30.33;   87987;   20.00; E8;
25/10/18;   21:11:55;      11.912;  76.156;   30.33;   87962;   20.00; E8;
25/10/18;   21:11:57;      11.929;  76.086;   30.34;   87974;   20.00; E8;
25/10/18;   21:11:58;      11.945;  76.104;   30.34;   87956;   20.00; E8;
25/10/18;   21:11:59;      11.962;  76.086;   30.34;   87973;   20.00; E8;
25/10/18;   21:12:00;      11.979;  76.104;   30.34;   87956;   20.00; E8;
25/10/18;   21:12:01;      11.996;  76.173;   30.33;   87955;   20.00; E8;
25/10/18;   21:12:02;      12.013;  76.173;   30.33;   87948;   20.00; E8;
25/10/18;   21:12:03;      12.030;  76.190;   30.33;   87949;   20.00; E8;
25/10/18;   21:12:04;      12.047;  76.208;   30.32;   87917;   20.00; E8;
25/10/18;   21:12:05;      12.064;  76.208;   30.32;   87957;   20.00; E8;
25/10/18;   21:12:06;      12.081;  76.242;   30.32;   87955;   20.00; E8;
25/10/18;   21:12:07;      12.098;  76.225;   30.32;   87930;   20.00; E8;
25/10/18;   21:12:08;      12.115;  76.156;   30.33;   87944;   20.00; E8;
25/10/18;   21:12:09;      12.132;  76.138;   30.33;   87923;   20.00; E8;
25/10/18;   21:12:10;      12.149;  76.173;   30.33;   87924;   20.00; E8;
25/10/18;   21:12:11;      12.166;  76.208;   30.32;   87941;   20.00; E8;
25/10/18;   21:12:12;      12.182;  76.277;   30.31;   87955;   20.00; E8;
25/10/18;   21:12:13;      12.199;  76.277;   30.31;   87943;   20.00; E8;
25/10/18;   21:12:14;      12.216;  76.225;   30.32;   87949;   20.00; E8;
25/10/18;   21:12:15;      12.233;  76.173;   30.33;   87948;   20.00; E8;
25/10/18;   21:12:16;      12.250;  76.121;   30.33;   87942;   20.00; E8;
25/10/18;   21:12:17;      12.267;  76.138;   30.33;   87892;   20.00; E8;
25/10/18;   21:12:18;      12.284;  76.104;   30.34;   87910;   20.00; E8;
25/10/18;   21:12:19;      12.301;  76.086;   30.34;   87904;   20.00; E8;
25/10/18;   21:12:20;      12.318;  76.138;   30.33;   87929;   20.00; E8;
25/10/18;   21:12:21;      12.335;  76.069;   30.34;   87916;   20.00; E8;
25/10/18;   21:12:22;      12.352;  76.104;   30.34;   87903;   20.00; E8;
25/10/18;   21:12:23;      12.369;  76.208;   30.32;   87930;   20.00; E8;
25/10/18;   21:12:24;      12.386;  76.156;   30.33;   87916;   20.00; E8;
25/10/18;   21:12:25;      12.403;  76.208;   30.32;   87922;   20.00; E8;
25/10/18;   21:12:26;      12.420;  76.225;   30.32;   87930;   20.00; E8;
25/10/18;   21:12:27;      12.436;  76.173;   30.33;   87892;   20.00; E8;
