2018-11-06 12:57:26;1.0416666666666667;1541509046;-0.10208828814108312;0.12338389882468008;0.01522358648917889;1.7360443836489475e-13;1.3460292068229905e-06;3600;96.43072267720983;96.43;96.169;96.759;0.5900000000000034;9.390070390729239;30.333333333333332;1.0416666666666667;62.5;3750;0.043402777777777776;
2018-11-06 13:59:56;2.0833333333333335;1541512796;-0.4498907689912891;0.4545534112583481;0.20661880368660093;1.1363844190965757e-179;1.4470524522940835e-06;3600;96.49540741789356;96.496;96.169;96.869;0.7000000000000028;9.390070390729239;30.333333333333332;2.0833333333333335;125.0;7500;0.08680555555555555;
2018-11-06 15:02:26;3.125;1541516546;-7.391580916303523;0.9935910411170088;0.9872231569879815;0.0;1.3808523132724745e-06;3600;97.70574440351373;97.707;96.365;99.139;2.774000000000001;9.390070390729239;30.333333333333332;3.125;187.5;11250;0.13020833333333334;
2018-11-06 16:04:56;4.166666666666667;1541520296;-6.565680441417079;0.9918494439724178;0.9837653195083944;0.0;1.3834697409734241e-06;3600;100.26099236641221;100.274;98.981;101.563;2.582000000000008;9.390070390729239;30.333333333333332;4.166666666666667;250.0;15000;0.1736111111111111;
2018-11-06 17:07:26;5.208333333333333;1541524046;-5.472337412818004;0.9880611472694425;0.976264830743407;0.0;1.39998024219388e-06;3600;102.43756265912305;102.449;101.262;103.58;2.317999999999998;9.390070390729239;30.333333333333332;5.208333333333333;312.5;18750;0.2170138888888889;
2018-11-06 18:09:56;6.25;1541527796;-4.482299170582604;0.9817205306558904;0.963775200311283;0.0;1.425377068750772e-06;3600;104.21536612948827;104.247;103.296;105.136;1.8399999999999892;9.390070390729239;30.333333333333332;6.25;375.0;22500;0.2604166666666667;
2018-11-06 19:12:26;7.291666666666667;1541531546;-3.5499704094967925;0.9696885834984006;0.9402959489671346;0.0;1.4683024095457352e-06;3600;105.64716053227633;105.668;104.798;106.449;1.6509999999999962;9.390070390729239;30.333333333333332;7.291666666666667;437.5;26250;0.3038194444444444;
2018-11-06 20:14:56;8.333333333333334;1541535296;-2.954413647280188;0.9568322248872162;0.9155279065826203;0.0;1.471993664088219e-06;3600;106.81053830930165;106.817;106.009;107.508;1.4989999999999952;9.390070390729239;30.333333333333332;8.333333333333334;500.0;30000;0.3472222222222222;
2018-11-06 21:17:26;9.375;1541539046;-2.4156203525254014;0.9369541086910433;0.8778830017930275;0.0;1.4784157701218056e-06;3600;107.75189784946238;107.756;107.014;108.405;1.3910000000000053;9.390070390729239;30.333333333333332;9.375;562.5;33750;0.390625;
2018-11-06 22:19:56;10.416666666666666;1541542796;-1.9130070449275878;0.8996976172970899;0.8094558025700608;0.0;1.52284098976803e-06;3600;108.5061369165488;108.505;107.93;109.057;1.1269999999999953;9.390070390729239;30.333333333333332;10.416666666666666;625.0;37500;0.4340277777777778;
2018-11-06 23:22:26;11.458333333333334;1541546546;-1.658397574632493;0.754379642159122;0.569088644504125;0.0;2.9930006139072083e-06;3600;109.00522729326705;109.007;108.58;109.411;0.8310000000000031;9.390070390729239;30.333333333333332;11.458333333333334;687.5;41250;0.4774305555555556;
2018-11-07 00:24:56;12.5;1541550296;-1.1277558781912935;0.7642598747126694;0.5840931560958251;0.0;1.5613805645786707e-06;3600;109.52936803394626;109.538;109.108;109.944;0.8359999999999985;9.390070390729239;30.333333333333332;12.5;750.0;45000;0.5208333333333334;
2018-11-07 01:27:26;13.541666666666666;1541554046;-0.6983795996346557;0.5899106930355101;0.34799462575763584;0.0;1.5679949825301e-06;3600;109.8117839977382;109.817;109.386;110.173;0.7870000000000061;9.390070390729239;30.333333333333332;13.541666666666666;812.5;48750;0.5642361111111112;
2018-11-07 02:29:56;14.583333333333334;1541557796;-0.352481478111954;0.34782185584389236;0.12098004340268943;4.868777078618731e-101;1.5591107530742704e-06;3600;109.95971703452179;109.969;109.639;110.301;0.6620000000000061;9.390070390729239;30.333333333333332;14.583333333333334;875.0;52500;0.6076388888888888;
2018-11-07 03:32:26;15.625;1541561546;-0.09001192117946576;0.09702845609365958;0.009414521291919225;7.411154767779323e-09;1.514684321348176e-06;3600;109.99549802036199;109.995;109.639;110.352;0.7130000000000081;9.390070390729239;30.333333333333332;15.625;937.5;56250;0.6510416666666666;
2018-11-07 04:34:56;16.666666666666668;1541565296;0.27109865757497015;-0.2843492041007891;0.08085446987275223;9.793315075204964e-67;1.4996992865322573e-06;3600;109.92334115983027;109.918;109.614;110.224;0.6099999999999994;9.390070390729239;30.333333333333332;16.666666666666668;1000.0;60000;0.6944444444444444;
2018-11-07 05:37:26;17.708333333333332;1541569046;0.4580594435880326;-0.43239115640934744;0.18696211214101277;5.0364975531876714e-161;1.5672458393312286e-06;3600;109.76204780763791;109.766;109.335;110.122;0.7870000000000061;9.390070390729239;30.333333333333332;17.708333333333332;1062.5;63750;0.7378472222222222;
2018-11-07 06:39:56;18.75;1541572796;0.5631657924075107;-0.5273383914244686;0.27808577907014603;2.631703283636516e-252;1.4887657555724782e-06;3600;109.52777425742575;109.538;109.184;109.893;0.7090000000000032;9.390070390729239;30.333333333333332;18.75;1125.0;67500;0.78125;
2018-11-07 07:42:26;19.791666666666668;1541576546;0.7013639708156248;-0.5972765946589929;0.35673933052744283;0.0;1.5452478574117668e-06;3600;109.25644101838755;109.259;108.705;109.69;0.9849999999999994;9.390070390729239;30.333333333333332;19.791666666666668;1187.5;71250;0.8246527777777778;
